impl,head_label,num_q_heads,num_kv_heads,head_dim,num_requests,cache_alloc_len,dtype_label,position_mode,layout,request_mapping,seed,validation,validation_detail,validation_cases,device_median_ms,device_p95_ms,device_min_ms,device_std_ms,amortized_call_ms,synchronized_call_ms,logical_read_bytes,logical_write_bytes,logical_total_bytes,logical_eff_gbps,pct_of_empirical_bw,pct_of_scattered_write_bw
compile,mqa,71,1,64,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.044096000492572784,0.0525440014898777,0.032127998769283295,0.008324739442573661,0.02908705035224557,0.04130695015192032,18944,18688,37632,0.853410730670199,0.1543553822896346,0.23390793211142216
graph_eager,mqa,71,1,64,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02143999934196472,0.022624000906944275,0.02035200037062168,0.0008281176089281446,0.02070349990390241,0.026554916985332966,18944,18688,37632,1.7552239344682496,0.31746526223779525,0.4810823043923079
graph_compile,mqa,71,1,64,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010912000201642513,0.011711999773979187,0.009151999838650227,0.00093062053920397,0.0058670202270150185,0.01127604627981782,18944,18688,37632,3.448680288178101,0.6237586957201904,0.9452349797472871
eager,mqa,71,1,64,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07500799745321274,0.08185599744319916,0.07385600358247757,0.002984038357993654,0.06341514992527664,0.0730769825167954,18944,18688,37632,0.5017065016763509,0.09074305733492762,0.13751072738657905
compile,mqa,71,1,64,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04388799890875816,0.052480001002550125,0.03187200054526329,0.007142165372854713,0.02908234018832445,0.03673898754641414,18944,18688,37632,0.8574553621876405,0.15508692997430584,0.23501650897880513
graph_eager,mqa,71,1,64,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.021407999098300934,0.022463999688625336,0.020320000126957893,0.0007390030182791146,0.020639679860323668,0.026540015824139118,18944,18688,37632,1.7578476076723442,0.31793980288495005,0.48180141648177505
graph_compile,mqa,71,1,64,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010975999757647514,0.012959999963641167,0.010015999898314476,0.0010320270518018942,0.005991059588268399,0.011130468919873238,18944,18688,37632,3.4285715042750393,0.6201216439288457,0.9397234436357751
eager,mqa,71,1,64,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07494399696588516,0.08191999793052673,0.07184000313282013,0.00301861273646022,0.06350682000629604,0.07366901263594627,18944,18688,37632,0.5021349477414482,0.09082054986436494,0.13762815845406692
compile,mqa,71,1,64,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04179200157523155,0.0506879985332489,0.031936001032590866,0.006946012502309927,0.028888280503451824,0.041617953684180975,18944,18688,37632,0.9004593841301676,0.162865016197475,0.24680330926563918
graph_eager,mqa,71,1,64,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02143999934196472,0.022463999688625336,0.020320000126957893,0.0008885936439111577,0.020704299677163363,0.026519526727497578,18944,18688,37632,1.7552239344682496,0.31746526223779525,0.4810823043923079
graph_compile,mqa,71,1,64,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010944000445306301,0.012191999703645706,0.008671999908983707,0.002516055092074194,0.005888870218768716,0.011175987310707569,18944,18688,37632,3.4385963513131736,0.6219348260712254,0.9424711138444468
eager,mqa,71,1,64,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0896959975361824,0.09763199836015701,0.08799999952316284,0.0033403106967951793,0.07745382958091795,0.08740904740989208,9600,9344,18944,0.2112022890693444,0.038199906443809335,0.057887590251663415
compile,mqa,71,1,64,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0302559994161129,0.036320000886917114,0.028863999992609024,0.003223544177689216,0.023328729439526796,0.02817797940224409,9600,9344,18944,0.626123756133844,0.11324625794517945,0.17161175478551785
graph_eager,mqa,71,1,64,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.02691200003027916,0.024383999407291412,0.0008831448181419013,0.024852100759744644,0.03168953116983175,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01080000028014183,0.014495999552309513,0.0060800001956522465,0.0015747086207977263,0.006018109852448106,0.011245952919125557,9600,9344,18944,1.7540740285750454,0.3172572801286375,0.4807671312875698
eager,mqa,71,1,64,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09014400094747543,0.0979200005531311,0.08844800293445587,0.0037061426974742307,0.07822357001714408,0.08809048449620605,9600,9344,18944,0.2101526424485882,0.038010058109832316,0.057599896809707264
compile,mqa,71,1,64,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030368000268936157,0.036320000886917114,0.028960000723600388,0.0027404930667284727,0.02318236045539379,0.027917558327317238,9600,9344,18944,0.6238145360983178,0.11282859206805297,0.17097882990668956
graph_eager,mqa,71,1,64,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.026688000187277794,0.02454400062561035,0.0008138326010791,0.024895480601117015,0.031008035875856876,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010816000401973724,0.014976000413298607,0.0081599997356534,0.0014245139307883712,0.005900179967284203,0.011586991604417562,9600,9344,18944,1.751479224847575,0.31678796106933094,0.4800559319174248
eager,mqa,71,1,64,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0894400030374527,0.09731200337409973,0.08764799684286118,0.0032544540012798807,0.07748799049295485,0.08751451969146729,9600,9344,18944,0.2118067906601844,0.03830924192647373,0.05805327567368806
compile,mqa,71,1,64,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03081599995493889,0.03606399893760681,0.027264000847935677,0.002604705299158633,0.022938300389796495,0.02874404890462756,9600,9344,18944,0.6147455876071236,0.1111883021572102,0.16849315810556945
graph_eager,mqa,71,1,64,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.027135999873280525,0.024447999894618988,0.0011188866766919058,0.02472825930453837,0.03124395152553916,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010847999714314938,0.015519999898970127,0.007071999832987785,0.0014775485487860094,0.006001570727676153,0.011225987691432238,9600,9344,18944,1.7463127303554078,0.315853503364763,0.4786398681166113
eager,mqa,71,1,64,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.08983999863266945,0.09747199714183807,0.08841600269079208,0.002990074740179737,0.07744630915112793,0.08753454312682152,9600,9344,18944,0.21086376100089563,0.03813867727531722,0.05779480444805588
compile,mqa,71,1,64,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03086400032043457,0.0382080003619194,0.029120000079274178,0.0030654580381136456,0.02287518000230193,0.028172973543405533,9600,9344,18944,0.613789521880528,0.11101537968808824,0.16823111387641504
graph_eager,mqa,71,1,64,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025551999919116497,0.027264000847935677,0.0244159996509552,0.001949286156216368,0.024866019375622272,0.031608971767127514,9600,9344,18944,0.7413901087964242,0.13409434584816612,0.20320464813026934
graph_compile,mqa,71,1,64,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010975999757647514,0.014368000440299511,0.006047999951988459,0.001703860485602154,0.006078720325604081,0.011706550139933825,9600,9344,18944,1.7259475599751897,0.3121700792566978,0.4730580600615466
eager,mqa,71,1,64,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0899519994854927,0.0974079966545105,0.08816000074148178,0.0031622488135716817,0.07809403003193438,0.08826603880152106,9600,9344,18944,0.21060121073857013,0.0380911901221153,0.05772284309729147
compile,mqa,71,1,64,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04358400031924248,0.05071999877691269,0.03126399964094162,0.007273705406677849,0.02893976983614266,0.03643351374194026,9600,9344,18944,0.43465491605267276,0.07861551691375065,0.11913282660050661
graph_eager,mqa,71,1,64,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025551999919116497,0.026976000517606735,0.0244159996509552,0.0008546101676209118,0.024872829671949148,0.03161898348480463,9600,9344,18944,0.7413901087964242,0.13409434584816612,0.20320464813026934
graph_compile,mqa,71,1,64,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.011008000001311302,0.014399999752640724,0.006047999951988459,0.001894533369956781,0.006002080626785755,0.011225987691432238,9600,9344,18944,1.7209302323531377,0.3112626011862429,0.47168288081124815
eager,mqa,71,1,64,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.08974399790167809,0.09852799773216248,0.08806400001049042,0.003898021997552758,0.077172399032861,0.08779997006058693,9600,9344,18944,0.21108932567005434,0.0381794748883396,0.0578566285655929
compile,mqa,71,1,64,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04327999986708164,0.051711998879909515,0.032127998769283295,0.007370313441929867,0.029256469570100307,0.03707449650391936,9600,9344,18944,0.4377079495882491,0.07916771545261467,0.11996962034507631
graph_eager,mqa,71,1,64,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026623999699950218,0.024512000381946564,0.0010296085062176602,0.024834159994497895,0.031679985113441944,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010975999757647514,0.012000000104308128,0.009216000325977802,0.0009913545855581721,0.005968610057607293,0.01164199784398079,9600,9344,18944,1.7259475599751897,0.3121700792566978,0.4730580600615466
eager,mqa,71,1,64,1,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09092799946665764,0.09916800260543823,0.0891840010881424,0.003281004060415355,0.07859667995944619,0.08882646216079593,9600,9344,18944,0.2083406663636823,0.03768232815374695,0.05710325953550419
compile,mqa,71,1,64,1,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04275200143456459,0.049056001007556915,0.031231999397277832,0.00666461357918644,0.028708940371870995,0.03636849578469992,9600,9344,18944,0.4431137575861876,0.0801454575059058,0.12145127662703585
graph_eager,mqa,71,1,64,1,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026623999699950218,0.02454400062561035,0.0008253002953483638,0.02497522975318134,0.03163504879921675,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.014816000126302242,0.0060800001956522465,0.0016657951581992984,0.006014200625941157,0.011476513464003801,9600,9344,18944,1.7411764773130933,0.31492451539520677,0.47723209307377196
eager,mqa,71,1,64,1,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09073599800467491,0.0990080013871193,0.08947200328111649,0.0038081327934091224,0.07782491971738636,0.08801498916000128,9600,9344,18944,0.20878152460530566,0.037762065658767385,0.057224092606786785
compile,mqa,71,1,64,1,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04334400035440922,0.05180799961090088,0.0323840007185936,0.006996067089658353,0.02952757989987731,0.03996002487838268,9600,9344,18944,0.4370616427902668,0.07905081871193202,0.11979247670111619
graph_eager,mqa,71,1,64,1,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026367999613285065,0.024383999407291412,0.000979066511594959,0.02490198938176036,0.0312990159727633,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.01196799986064434,0.008960000239312649,0.0010982050653961628,0.006199150811880827,0.01133698970079422,9600,9344,18944,1.7411764773130933,0.31492451539520677,0.47723209307377196
eager,mqa,71,1,64,1,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09055999666452408,0.10009600222110748,0.08822400122880936,0.004289594865656444,0.07792009972035885,0.08778995834290981,9600,9344,18944,0.20918728685666033,0.0378354553938336,0.057335306358538785
compile,mqa,71,1,64,1,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02964800037443638,0.03526400029659271,0.02595200017094612,0.004540596208836342,0.022726099705323577,0.028237991500645876,9600,9344,18944,0.6389638343479728,0.11556862759691118,0.17513104044162528
graph_eager,mqa,71,1,64,1,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025728000327944756,0.028351999819278717,0.024383999407291412,0.0011996410823347742,0.02474079024977982,0.03166450187563896,9600,9344,18944,0.7363183985746363,0.13317703166167644,0.20181456337082987
graph_compile,mqa,71,1,64,1,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.012608000077307224,0.006432000081986189,0.0011395201290351148,0.006247840356081724,0.011200900189578533,9600,9344,18944,1.7360703491508809,0.31400097607683053,0.4758325748387704
eager,mqa,71,1,64,1,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0905120000243187,0.09958399832248688,0.08895999938249588,0.0037567438091444306,0.07713622995652258,0.08812046144157648,9600,9344,18944,0.20929821454514475,0.03785551875271482,0.057365710084780794
compile,mqa,71,1,64,1,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03073599934577942,0.03545600175857544,0.02921600081026554,0.0025762140754019424,0.022800640435889363,0.028333044610917568,9600,9344,18944,0.6163456664245842,0.11147770650694075,0.16893171730567885
graph_eager,mqa,71,1,64,1,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025567999109625816,0.02735999971628189,0.024480000138282776,0.001230252999217312,0.024790180614218116,0.03160402411594987,9600,9344,18944,0.7409261834989653,0.13401043623223377,0.20307749270195927
graph_compile,mqa,71,1,64,1,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01089600007981062,0.012160000391304493,0.007199999876320362,0.0014497709286078492,0.006020410219207406,0.011416443157941103,9600,9344,18944,1.738619664210691,0.3144620676550026,0.47653130640202646
eager,mqa,71,1,64,1,2048,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09040000289678574,0.09855999797582626,0.08879999816417694,0.0035945649595057264,0.07753057987429202,0.0877449638210237,9600,9344,18944,0.20955751540881393,0.037902418191052396,0.05743678082087048
