head_label,num_q_heads,num_kv_heads,head_dim,num_requests,ctx,dtype_label,arm,rung_index,is_baseline_rung,cache_read_bytes,gqa_path,device_median_ms,amortized_call_ms,read_gbps,error,vs_head_major,ordering_drift,unit_key,run_segment
mha96,32,32,96,1,8192,bf16,token_major_copy,2,False,100663296,none,0.5440319776535034,0.5506896798033267,182.7949563826053,,3.114673789593258,0.9976608152171759,mha96_b1_ctx8192_bf16,0
mha96,32,32,96,1,8192,bf16,read_floor,3,False,100663296,n/a,0.1751200035214424,0.17574704019352794,572.7737769532407,,0.9940166299918147,0.9976608152171759,mha96_b1_ctx8192_bf16,0
mha96,32,32,96,1,8192,bf16,head_major,4,True,100663296,none,0.17580799758434296,0.17639135010540485,570.6815892040478,,0.9976608152171759,0.9976608152171759,mha96_b1_ctx8192_bf16,0
mha96,32,32,96,32,128,bf16,head_major,0,True,50331648,none,0.0703199990093708,0.06919117993675172,727.4286700415951,,1.0,1.039131874504909,mha96_b32_ctx128_bf16,0
mha96,32,32,96,32,128,bf16,token_major_view,1,False,50331648,none,0.07100799679756165,0.07145753013901412,704.3575100074737,,1.0327549003259389,1.039131874504909,mha96_b32_ctx128_bf16,0
mha96,32,32,96,32,128,bf16,token_major_copy,2,False,50331648,none,0.26335999369621277,0.2584717399440706,194.72785694440336,,3.73561688325509,1.039131874504909,mha96_b32_ctx128_bf16,0
mha96,32,32,96,32,128,bf16,read_floor,3,False,50331648,n/a,0.029503999277949333,0.02939653000794351,1712.1628976753182,,0.42485949849121146,1.039131874504909,mha96_b32_ctx128_bf16,0
mha96,32,32,96,32,128,bf16,head_major,4,True,50331648,none,0.07131199911236763,0.07189876050688326,700.0349887141862,,1.039131874504909,1.039131874504909,mha96_b32_ctx128_bf16,0
mha96,32,32,96,32,512,bf16,head_major,0,True,201326592,none,0.34912000596523285,0.34689675085246563,580.3645940910635,,1.0,1.0021603248303153,mha96_b32_ctx512_bf16,0
mha96,32,32,96,32,512,bf16,token_major_view,1,False,201326592,none,0.3638080060482025,0.36336247925646603,554.0654401411133,,1.0474657902201086,1.0021603248303153,mha96_b32_ctx512_bf16,0
mha96,32,32,96,32,512,bf16,token_major_copy,2,False,201326592,none,1.1025919914245605,1.1555049498565495,174.23256561989956,,3.3309765716081414,1.0021603248303153,mha96_b32_ctx512_bf16,0
mha96,32,32,96,32,512,bf16,read_floor,3,False,201326592,n/a,0.3387199938297272,0.33698293031193316,597.4385462600111,,0.9714214084848872,1.0021603248303153,mha96_b32_ctx512_bf16,0
mha96,32,32,96,32,512,bf16,head_major,4,True,201326592,none,0.34833601117134094,0.3476461605168879,579.1135207725673,,1.0021603248303153,1.0021603248303153,mha96_b32_ctx512_bf16,0
mha96,32,32,96,32,2048,bf16,head_major,0,True,805306368,none,1.3891519904136658,1.4571238297503442,552.6684496937895,,1.0,1.0165624496001744,mha96_b32_ctx2048_bf16,0
mha96,32,32,96,32,2048,bf16,token_major_view,1,False,805306368,none,1.6371359825134277,1.636231989832595,492.17126483536845,,1.1229189698400157,1.0165624496001744,mha96_b32_ctx2048_bf16,0
mha96,32,32,96,32,2048,bf16,token_major_copy,2,False,805306368,none,4.768287897109985,4.782426889287308,168.3886417174292,,3.282100526834911,1.0165624496001744,mha96_b32_ctx2048_bf16,0
mha96,32,32,96,32,2048,bf16,read_floor,3,False,805306368,n/a,1.3109920024871826,1.3110073597636074,614.265329635684,,0.8997226817629003,1.0165624496001744,mha96_b32_ctx2048_bf16,0
mha96,32,32,96,32,2048,bf16,head_major,4,True,805306368,none,1.422111988067627,1.4812573697417974,543.6640414085335,,1.0165624496001744,1.0165624496001744,mha96_b32_ctx2048_bf16,0
mha96,32,32,96,32,8192,bf16,head_major,0,True,3221225472,none,5.971744060516357,5.990099309710786,537.758275021909,,1.0,1.0085787928048542,mha96_b32_ctx8192_bf16,0
mha96,32,32,96,32,8192,bf16,token_major_view,1,False,3221225472,none,6.603487968444824,6.661566370166838,483.553760933155,,1.112096148283804,1.0085787928048542,mha96_b32_ctx8192_bf16,0
mha96,32,32,96,32,8192,bf16,token_major_copy,2,False,3221225472,none,19.168399810791016,19.19972590985708,167.77455507040509,,3.2052433385756474,1.0085787928048542,mha96_b32_ctx8192_bf16,0
mha96,32,32,96,32,8192,bf16,read_floor,3,False,3221225472,n/a,5.202255964279175,5.2031853690277785,619.0872020771172,,0.8686309024280598,1.0085787928048542,mha96_b32_ctx8192_bf16,0
mha96,32,32,96,32,8192,bf16,head_major,4,True,3221225472,none,6.022799968719482,6.041487130569294,533.1841982582295,,1.0085787928048542,1.0085787928048542,mha96_b32_ctx8192_bf16,0
